taxonID;name;vernacular;Observationer
225999;Siphlonurus lacustris;liten simslända;1184
230767;Taraxacum geminatum;trädesmaskros;1184
228072;Alectoria ochroleuca;fjälltagellav;1184
103523;Dicheirotrichus placidus;ljus förnalöpare;1184
228072;Alectoria ochroleuca;fjälltagellav;1184
239218;Cuphophyllus pratensis;ängsvaxing;1184
5126;Mycena leptocephala;klorhätta;1184
219580;Narcissus × cyclazetta;tätatät;1185
1421;Rumex palustris;sumpskräppa;1185
2733;Drepanocladus polygamus;spärrkrokmossa;1185
2447;Diplophyllum taxifolium;bergveckmossa;1185
1435;Hydnellum fennicum;bitter taggsvamp;1185
231400;Hieracium ravidum;stenfibbla;1186
104563;Sepedophilus testaceus;;1186
101177;Lasius brunneus;brun trämyra;1186
5855;Russula depallens;bleknande björkkremla;1186
264792;Sambucus nigra subsp. nigra;vanlig fläder;1187
231939;Hieracium prolixum;krattfibbla;1188
101220;Lithophane ornitopus;ljusgrått träfly;1189
223203;Sanguisorba officinalis;blodtopp;1189
220587;Sinapis alba;vitsenap;1189
106270;Phyllobius viridicollis;kraglövvivel;1189
103252;Bombus norvegicus;hussnylthumla;1190
263734;Xerocomus subtomentosus;sammetssopp;1190
2356;Solenostoma gracillimum;listslevmossa;1191
103429;Limodromus assimilis;lövskugglöpare;1191
222958;Alchemilla sarmatica;sarmatisk daggkåpa;1192
2218;Barbilophozia sudetica;mörk flikmossa;1192
249717;Pedicia rivosa;;1192
5729;Radulomyces confluens;blötskinn;1192
214893;Acleris hastiana;videvårvecklare;1193
214843;Aethes margaritana;röllikeblomvecklare;1193
206381;Micrasema gelidum;;1193
106281;Polydrusus cervinus;fläckglansvivel;1193
215531;Cymatophorima diluta;ekblekmaskspinnare;1195
215507;Dolicharthria punctalis;punktmott;1195
100236;Allecula morio;gulbent kamklobagge;1195
101146;Ischnura pumilio;mindre kustflickslända;1195
3216;Cantharellus pallens;blek kantarell;1195
3516;Cordyceps militaris;röd larvklubba;1196
3659;Cortinarius malachius;malvaspindling;1196
220275;Pilosella dichotoma;gaffelfibbla;1198
105108;Cantharis figurata;;1198
2194;Tortula acaulon;knopptuss;1199
234453;Nysson spinosus;;1199
6430;Bacidia fraxinea;slät lönnlav;1200
230231;Umbilicaria cylindrica;strållav;1200
6430;Bacidia fraxinea;slät lönnlav;1200
230231;Umbilicaria cylindrica;strållav;1200
229508;Peltigera horizontalis;sköldfiltlav;1201
104387;Omalium rivulare;;1201
229508;Peltigera horizontalis;sköldfiltlav;1201
226548;Cyphostethus tristriatus;brokig enbärfis;1202
225478;Piscicola geometra;fiskigel;1202
106062;Galerucella nymphaeae;näckrosbagge;1202
200724;Platycheirus clypeatus;ängsfotblomfluga;1202
2697;Palustriella decipiens;nordlig tuffmossa;1203
2756;Eurhynchiastrum pulchellum;liten sprötmossa;1203
105204;Trixagus carinifrons;;1203
221304;Securigera varia;rosenkronill;1204
206462;Halesus tesselatus;;1205
240493;Scaptomyza pallida;;1205
6001959;Puccinia caricina;;1205
215398;Chilo phragmitella;större vassmott;1206
216230;Noctua janthina;gråviolett bandfly;1207
223176;Rubus pedemontanus;rostbjörnbär;1207
1125;Orobanche elatior;klintsnyltrot;1207
102204;Callidium aeneum;grönhjon;1207
106532;Hylurgops glabratus;brun granbastborre;1207
215569;Apeira syringaria;syrenmätare;1208
215777;Martania taeniata;tvärbandad fältmätare;1208
214134;Yponomeuta sedellus;blyspinnmal;1208
576;Elatine hexandra;skaftslamkrypa;1208
229614;Physconia perisidiosa;fjällig dagglav;1208
229614;Physconia perisidiosa;fjällig dagglav;1208
515;Pectenia plumbea;blylav;1209
2206;Tortula subulata;jordtuss;1209
515;Pectenia plumbea;blylav;1209
232890;Ancistrocerus parietinus;väggmurargeting;1211
249730;Dictenidia bimaculata;;1211
5435;Fuscoporia ferrea;västlig rostticka;1211
1463;Isolepis fluitans;flytsäv;1212
223458;Petunia × hybrida;petunia;1212
383;Selinum dubium;slidsilja;1212
5975;Scleroderma bovista;potatisrottryffel;1212
2051;Ramaria boreimaxima;rotfingersvamp;1212
6390;Veluticeps abietina;daggskinn;1212
221851;Utricularia australis;sydbläddra;1213
230732;Taraxacum contractum;tungmaskros;1213
228266;Toniniopsis separabilis;asplundlav;1213
2137;Hymenoloma crispulum;nordlig snurrmossa;1213
228266;Toniniopsis separabilis;asplundlav;1213
222909;Ranunculus nivalis;fjällsmörblomma;1214
106275;Phyllobius maculicornis;grön lövvivel;1214
249153;Hedychrum niemelai;mindre knutguldstekel;1215
223623;Polygonatum multiflorum × odoratum;jätterams;1216
223387;Micranthes nivalis;fjällbräcka;1216
1253;Pleurospermum austriacum;piploka;1216
5871;Russula grata;marsipankremla;1217
221865;Verbascum phlomoides;läkekungsljus;1218
102218;Cryptarcha undata;;1218
226565;Eurygaster testudinaria;starrbärfis;1219
215683;Phibalapteryx virgata;mellanmätare;1219
671;Galium rotundifolium;gotlandsmåra;1219
206370;Agrypnia varia;;1219
2900;Sphagnum auriculatum;hornvitmossa;1219
214133;Yponomeuta plumbellus;punktspinnmal;1220
2830;Plagiothecium cavifolium;trindsidenmossa;1220
4162;Galerina paludosa;trådkärrhätting;1221
215570;Ennomos autumnaria;höstflikmätare;1223
105858;Cteniopus sulphureus;svavelbagge;1223
215899;Pechipogo strigilata;vitkantat sprötfly;1224
5689;Pseudoplectania nigrella;svart vårskål;1224
223220;Sorbus rupicola;klippoxel;1225
2679;Thuidium assimile;backtujamossa;1225
105659;Aphidecta obliterata;smutsfläckad nyckelpiga;1225
100565;Catocala sponsa;vågbandat ordensfly;1226
214213;Acrolepiopsis assectella;lökmal;1227
219235;Salticus cingulatus;stamzebraspindel;1227
234178;Deuteragenia bifasciata;björkvägstekel;1227
3525;Corticium roseum;rosenskinn;1227
215550;Macaria signaria;granbågmätare;1228
6006977;Haemogamasus hirsutus;;1228
228977;Lecanora allophana;veckkantlav;1230
228977;Lecanora allophana;veckkantlav;1230
253821;Piloderma fallax;gultrådsskinn;1230
225178;Acer tataricum subsp. ginnala;ginnalalönn;1231
103883;Acrotrichis intermedia;;1231
231379;Hieracium plumbeum;blyfibbla;1232
230669;Taraxacum subhamatum;daggmaskros;1232
200713;Pipiza quadrimaculata;fyrfläckig gallblomfluga;1232
215163;Ancylis achatana;slånsikelvecklare;1233
206493;Ceraclea dissimilis;;1233
215064;Epinotia solandriana;föränderlig rullvecklare;1234
220114;Doronicum columnae;balkangemsrot;1234
226222;Miris striatus;;1235
552;Lycopodium tristachyum;cypresslummer;1235
231101;Hieracium melinostylum;;1235
226119;Notonecta glauca;allmän ryggsimmare;1236
224858;Trichophorum cespitosum subsp. germanicum;hedsäv;1236
120;Atriplex laciniata;sandmålla;1236
200579;Eristalis lineata;hagslamfluga;1238
215319;Pyla fusca;svartbrunt ljungmott;1239
894;Juncus inflexus;blåtåg;1239
103580;Hyphydrus ovatus;;1239
1106;Osteina undosa;vågticka;1239
1883;Festuca polesica;sandsvingel;1240
218955;Mangora acalypha;ljusterspindel;1240
1559;Thelypteris limbosperma;bergbräken;1241
224419;Helianthemum oelandicum var. oelandicum;äkta ölandssolvända;1242
1101;Postia guttulata;gropticka;1242
223010;Crataegus flabellata;kanadahagtorn;1243
260594;Biatora globulosa;eklav;1243
260594;Biatora globulosa;eklav;1243
222170;Thuja occidentalis;tuja;1245
6504;Campylium protensum;sumpspärrmossa;1246
1713;Gentianella campestris subsp. baltica;kustgentiana;1248
1036;Menegazzia terebrata;hållav;1248
200568;Eristalinus sepulchralis;dyngslamfluga;1248
1036;Menegazzia terebrata;hållav;1248
215344;Acrobasis repandana;skogseksbladmott;1249
222071;Epilobium lactiflorum;mjölkdunört;1249
1891;Galatella linosyris;gullborste;1249
230248;Umbilicaria torrefacta;siktlav;1249
230248;Umbilicaria torrefacta;siktlav;1249
219832;Iris germanica;tyskiris;1250
266124;Hieracium extensiforme;borstig klippfibbla;1250
105988;Plateumaris sericea;kärrjuvelbock;1250
231187;Hieracium acroleucum;randfibbla;1251
105039;Esymus pusillus;smådyngbagge;1251
248955;Cortinarius metarius;tvillingspindling;1251
218974;Alopecosa pulverulenta;ängsvargspindel;1252
103253;Bombus quadricolor;broksnylthumla;1252
200206;Tachina grossa;;1252
221073;Anaphalis margaritacea;pärleternell;1253
215656;Scopula rubiginata;rödlätt lövmätare;1254
222708;Trisetum spicatum;fjällhavre;1254
225483;Haemopis sanguisuga;hästigel;1254
214407;Crassa unitella;gulstjärtad brunpraktmal;1255
2175;Campylopus introflexus;hårnervmossa;1256
101704;Rhagium sycophanta;ekträdlöpare;1256
2023;Ischnoderma resinosum;sydlig sotticka;1256
1909;Potentilla sterneri;backfingerört;1257
105643;Chilocorus renipustulatus;tvåfläckig sköldluspiga;1257
6277;Tricholoma pessundatum;droppmusseron;1257
223898;Armeria maritima subsp. maritima;strandtrift;1258
104213;Rugilus rufipes;;1258
104352;Megarthrus depressus;;1258
103831;Hydraena riparia;;1259
215768;Philereme transversata;svartbrun klaffmätare;1260
219793;Dactylorhiza majalis subsp. sphagnicola;mossnycklar;1260
224417;Helianthemum nummularium subsp. obscurum;mörk solvända;1260
2257;Splachnum sphaericum;långskaftad komossa;1261
102701;Bombus distinguendus;klöverhumla;1261
1596;Tricholoma colossus;jättemusseron;1261
261293;Nepa cinerea;klodyvel;1263
221477;Geranium macrorrhizum;flocknäva;1263
1296;Primula scandinavica;fjällviva;1263
215963;Deltote bankiana;tvärstreckat glansfly;1264
222061;Epilobium alsinifolium;källdunört;1264
254;Cardamine parviflora;strandbräsma;1264
4196;Geoglossum fallax;fjällig jordtunga;1264
215416;Agriphila selasella;strandgräsmott;1265
6011291;Puccinia coronata;;1265
1868;Cerastium subtetrandrum;östkustarv;1266
229308;Melanohalea exasperata;vårtig sköldlav;1266
230039;Sphaerophorus fragilis;sprödlav;1266
229308;Melanohalea exasperata;vårtig sköldlav;1266
230039;Sphaerophorus fragilis;sprödlav;1266
214937;Archips oporanus;tallsommarvecklare;1267
2969;Amanita battarrae;zonkamskivling;1267
215536;Watsonalla cultraria;boksikelvinge;1268
206490;Athripsodes commutatus;;1268
216133;Nonagria typhae;kaveldunsfly;1269
215002;Hedya salicella;sälgbrokvecklare;1269
1943;Stellaria neglecta;bokarv;1269
105907;Gnathacmaeops pratensis;gul kulhalsbock;1269
227557;Owenia fusiformis;;1270
4730;Lactarius fulvissimus;rävriska;1271
1663;Viola elatior;storviol;1272
2535;Scapania umbrosa;sågskapania;1272
101354;Mycetophagus piceus;ljusfläckig vedsvampbagge;1272
252429;Anax parthenope;mindre kejsartrollslända;1273
101391;Pseudeustrotia candidula;svartfläckigt glansfly;1274
229836;Ramalina pollinaria;spatelbrosklav;1274
1521;Squamarina gypsacea;alvar-placodlav;1274
104357;Proteinus brachypterus;;1274
229836;Ramalina pollinaria;spatelbrosklav;1274
1521;Squamarina gypsacea;alvar-placodlav;1274
253813;Hericium cirrhatum;gyttrad taggsvamp;1274
220848;Petroselinum crispum;persilja;1275
215150;Ancylis laetana;aspsikelvecklare;1276
214956;Zelotherses paleana;timotejbredvecklare;1276
230371;Vulpicida juniperinus;enlav;1277
105045;Chilothorax distinctus;fläckig dyngbagge;1277
104414;Anthobium atrocephalum;;1277
105847;Tenebrio molitor;stor mjölbagge;1277
230371;Vulpicida juniperinus;enlav;1277
4036;Entoloma serrulatum;naggnopping;1277
4465;Hyphoderma setigerum;vårtskinn;1277
214188;Ypsolopha scabrella;hagtornshöstmal;1278
218954;Larinioides sclopetarius;brospindel;1278
220291;Rudbeckia hirta;sträv rudbeckia;1279
103320;Elaphrus cupreus;bronsgroplöpare;1279
105652;Myrrha octodecimguttata;artonfläckig nyckelpiga;1279
221940;Lycopodium zeilleri;mellanlummer;1281
89;Arnoseris minima;klubbfibbla;1281
4901;Aspropaxillus giganteus;jättetrattskivling;1283
222397;Cosmos bipinnatus;rosenskära;1284
6429;Arthonia ruana;jaguarfläck;1284
105856;Mycetochara flavipes;;1284
6429;Arthonia ruana;jaguarfläck;1284
215640;Cyclophora pendularia;pilgördelmätare;1285
250448;Odontosia sieversii;vårflikvinge;1285
213976;Tinea semifulvella;rödgul bomal;1285
105617;Coccidula rufa;röd vasspiga;1285
741;Gymnadenia conopsea subsp. densiflora;praktsporre;1286
103157;Lasioglossum fulvicorne;brunsmalbi;1286
105575;Atomaria vespertina;;1287
226579;Neottiglossa pusilla;mindre gräsbärfis;1288
2083;Tortella rigens;styv kalkmossa;1288
234203;Pompilus cinereus;blyvägstekel;1288
101589;Platycleis albopunctata;grå vårtbitare;1289
2664;Dichelyma falcatum;klomossa;1289
221526;Elatine triandra;tretalig slamkrypa;1290
1242;Pimpinella major;stor bockrot;1290
229886;Rhizocarpon lecanorinum;kragkartlav;1290
2680;Thuidium recognitum;kalktujamossa;1290
103322;Clivina fossor;mörk mullvadslöpare;1290
234331;Passaloecus singularis;;1290
229886;Rhizocarpon lecanorinum;kragkartlav;1290
3387;Coniophora puteana;källarsvamp;1290
836;Hypericum humifusum;dvärgjohannesört;1291
244160;Taraxacum aclidiforme;gråhårig maskros;1291
105954;Tetrops praeustus;lövdvärgbock;1291
218937;Araniella cucurbitina;lövgurkspindel;1292
106213;Perapion curtirostre;gårdskräppespetsvivel;1292
3611;Cortinarius elegantior;kungsspindling;1292
5162;Mycena stipata;luthätta;1293
231563;Hieracium caesiiflorum;prydlig tallfibbla;1295
2573;Calypogeia muelleriana;sumpsäckmossa;1295
37;Amanita ceciliae;jättekamskivling;1295
2259;Splachnum ampullaceum;komossa;1296
1872;Lepidium coronopus;kråkkrassing;1297
229837;Ramalina polymorpha;fågeltoppsbrosklav;1297
104701;Phloeopora testacea;;1297
229837;Ramalina polymorpha;fågeltoppsbrosklav;1297
216108;Oligia fasciuncula;rödgult ängsfly;1298
105951;Oberea oculata;videsmalbock;1298
105807;Notoxus monoceros;fläckig hornkvickbagge;1298
226036;Perlodes dispar;;1299
1000;Lunaria rediviva;månviol;1299
219195;Xysticus audax;brynkrabbspindel;1299
103638;Agabus bipustulatus;;1299
1451;Scandix pecten-veneris;nålkörvel;1301
226659;Erythromma viridulum;mindre rödögonflickslända;1301
106527;Nedyus quadrimaculatus;brokig nässelvivel;1302
229078;Lecanora varia;gärdsgårdskantlav;1303
229078;Lecanora varia;gärdsgårdskantlav;1303
2806;Rhytidium rugosum;ruggmossa;1304
230028;Solorina crocea;saffranslav;1305
2295;Sphenolobus saxicola;blocktrappmossa;1305
104402;Phloeonomus pusillus;;1305
234448;Crabro cribrarius;;1305
230028;Solorina crocea;saffranslav;1305
219857;Narcissus × incomparabilis;stjärnnarciss;1306
228604;Cladonia cenotea;puderlav;1307
2546;Orthotrichum stramineum;skogshättemossa;1307
228604;Cladonia cenotea;puderlav;1307
4524;Hypocreopsis riccioidea;trollhand;1307
224181;Alnus incana var. incana;vanlig gråal;1308
2698;Palustriella commutata;kamtuffmossa;1308
105899;Tetropium fuscum;skulderfläcksbock;1308
103181;Heriades truncorum;väggbi;1308
218911;Metellina mengei;munkspindel;1309
228356;Buellia disciformis;rönnlav;1309
228356;Buellia disciformis;rönnlav;1309
106065;Galerucella lineola;sälgbagge;1311
102471;Nemophora metallica;åkerväddsantennmal;1312
265;Carex obtusata;trubbstarr;1312
100572;Cerambyx scopolii;mindre ekbock;1312
4612;Inocybe mixtilis;löktråding;1312
606;Entoloma prunuloides;mjölrödskivling;1312
223257;Populus × canadensis;kanadapoppel;1313
6304;Tubaria conspersa;blek toffelskräling;1313
215671;Idaea humiliata;rödbrämad lövmätare;1314
229725;Porpidia macrocarpa;blocklav;1314
200716;Pipizella viduata;lång rotlusblomfluga;1314
229725;Porpidia macrocarpa;blocklav;1314
233241;Ptychostomum inclinatum;ärkebryum;1315
26;Aleurocystidiellum disciforme;ekskinn;1315
224591;Carex buxbaumii subsp. mutica;fjällklubbstarr;1316
2411;Philonotis tomentella;nordlig källmossa;1316
4037;Entoloma sinuatum;bolmörtsskivling;1316
105362;Cordylepherus viridis;;1318
223353;Panicum capillare;buketthirs;1319
229318;Melanelia stygia;svart sköldlav;1319
230085;Stereocaulon paschale;påskrislav;1319
229318;Melanelia stygia;svart sköldlav;1319
230085;Stereocaulon paschale;påskrislav;1319
215329;Selagia spadicella;kastanjebrunt glansmott;1320
216192;Leucania obsoleta;prickgräsfly;1321
214004;Psyche casta;mindre stråsäckspinnare;1321
218763;Linyphia triangularis;ängsbaldakinspindel;1321
103452;Amara communis;ängskornlöpare;1321
219246;Attulus terebratus;laduhoppspindel;1322
105136;Malthodes fuscus;;1322
220362;Taraxacum obliquum;dvärgmaskros;1323
215479;Pyrausta aurata;guldljusmott;1325
219887;Scilla bifolia;tidig blåstjärna;1325
228552;Cetraria sepincola;gärdsgårdslav;1325
228552;Cetraria sepincola;gärdsgårdslav;1325
5838;Russula badia;pepparkremla;1325
214799;Sesia apiformis;större poppelglasvinge;1326
224239;Euphrasia wettsteinii var. botniensium;klapperögontröst;1326
102599;Coenagrion lunulatum;månflickslända;1326
208306;Leucorrhinia caudalis;bred kärrtrollslända;1326
225176;Salix bebbiana;finnvide;1327
222429;Echinops bannaticus;blå bolltistel;1327
104956;Bolitochara pulchra;;1327
223379;Saxifraga cernua;knoppbräcka;1328
229419;Xanthoparmelia loxodes;knölig sköldlav;1328
2397;Meesia triquetra;trekantig svanmossa;1328
2891;Sphagnum flexuosum;källvitmossa;1328
229419;Xanthoparmelia loxodes;knölig sköldlav;1328
271;Carex vacillans;saltstarr;1329
2662;Fontinalis dalecarlica;smal näckmossa;1329
5751;Ramaria stricta;rak fingersvamp;1329
101099;Hydropsyche saxonica;;1330
230901;Taraxacum recurvum;gråmaskros;1331
2550;Lewinskya rupestris;berghättemossa;1332
2527;Scapania subalpina;älvskapania;1333
214995;Apotomis capreana;sälgknoppvecklare;1334
228409;Caloplaca cerina;vaxorangelav;1334
229479;Ophioparma ventosa;vindlav;1334
228409;Caloplaca cerina;vaxorangelav;1334
229479;Ophioparma ventosa;vindlav;1334
3277;Alloclavaria purpurea;luddfingersvamp;1334
216006;Caradrina montana;ljusgrått lövfly;1335
228172;Circinaria caesiocinerea;mörk gråstenslav;1335
2256;Tetraplodon mnioides;lämmelmossa;1335
228172;Circinaria caesiocinerea;mörk gråstenslav;1335
215147;Enarmonia formosana;apelbarkvecklare;1336
103247;Anthophora quadrimaculata;örtagårdsbi;1337
5678;Craterellus undulatus;kruskantarell;1337
223828;Cakile maritima subsp. baltica;baltisk marviol;1338
1654;Veronica montana;skogsveronika;1338
1639;Usnea florida;blomskägglav;1338
243970;Sarcophaga carnaria;;1338
1639;Usnea florida;blomskägglav;1338
218918;Tetragnatha extensa;mässingssträckspindel;1340
216156;Lacanobia contigua;brokigt lundfly;1341
229607;Physcia stellaris;stjärnlav;1341
105505;Cryptophagus lapponicus;;1341
229607;Physcia stellaris;stjärnlav;1341
201184;Aglia tau;nagelspinnare;1343
3368;Collybia tuberosa;spetsknölig nagelskivling;1343
214404;Borkhausenia fuscescens;gråhövdad skräpmal;1345
2093;Fissidens dubius;blek fickmossa;1345
106506;Ceutorhynchus obstrictus;rapsskidevivel;1345
4657;Mensularia nodulosa;bokticka;1345
223462;Physalis alkekengi;japansk lykta;1346
201000;Formica exsecta;hårig hedmyra;1346
1938;Silene uniflora subsp. petraea;alvarglim;1347
105765;Orthocis alni;;1347
100051;Eptesicus serotinus;sydfladdermus;1348
232029;Hieracium stenolepis;hällfibbla;1349
227446;Pectinaria belgica;;1349
222675;Setaria pumila;grå kavelhirs;1350
200763;Rhingia campestris;ängsnäbbfluga;1350
224930;Ranunculus polyanthemos subsp. x polyanthemoides;ängssmörblomma;1351
222013;Abutilon theophrasti;lindmalva;1351
1494;Silene dichotoma;gaffelglim;1351
229603;Physcia dubia;mångformig rosettlav;1351
2549;Orthotrichum diaphanum;hårhättemossa;1351
229603;Physcia dubia;mångformig rosettlav;1351
4992;Marasmius epiphyllus;dvärgbrosking;1351
346;Circaea × intermedia;mellanhäxört;1352
234438;Crossocerus wesmaeli;;1352
215387;Eudonia murana;murugglemott;1353
220501;Draba norvegica;bergdraba;1353
223115;Rosa multiflora;japansk klätterros;1354
102098;Bombylius medius;prickvingad svävfluga;1354
256467;Eriophyes laevis;alknottror;1355
223811;Arabis hirsuta var. glaberrima;kalktrav;1357
231248;Hieracium cruentifolium;blodfibbla;1357
206461;Halesus radiatus;;1357
2243;Tortella fragilis;skör kalkmossa;1357
234176;Auplopus carbonarius;svart murarvägstekel;1357
4673;Laccaria bicolor;tvåfärgad laxskivling;1357
6042;Steccherinum ochraceum;ockratagging;1357
215062;Epinotia brunnichana;umbrarullvecklare;1358
222315;Carex glareosa;klapperstarr;1358
201228;Drymonia dodonaea;gulsvansspinnare;1359
433;Cortinarius caesiocanescens s.lat.;duvspindling;1359
776;Hippocrepis emerus;gulkronill;1361
1142;Oxytropis pilosa;luddvedel;1361
100746;Cryptocephalus sericeus;sidenfallbagge;1361
215357;Euzophera pinguis;askbarkmott;1362
224672;Carex media;tajgastarr;1362
104236;Lathrobium brunnipes;;1362
2912;Agaricus augustus;kungschampinjon;1362
231209;Hieracium atronitens;glansfibbla;1363
206356;Hydropsyche silfvenii;;1363
216059;Conistra erythrocephala;gulhövdat plattfly;1364
215455;Evergestis forficalis;kålmott;1364
227132;Pholoe inornata;papillbladmask;1364
229045;Lecanora polytropa;blekgul kantlav;1364
229782;Psilolechia lucida;citrongul skivlav;1364
229045;Lecanora polytropa;blekgul kantlav;1364
229782;Psilolechia lucida;citrongul skivlav;1364
5583;Pluteus salicinus;blågrå skölding;1364
219883;Pseudotsuga menziesii;douglasgran;1365
106060;Phratora vitellinae;bronsvidebagge;1365
105669;Coccinella hieroglyphica;hieroglyfnyckelpiga;1365
105891;Hallomenus binotatus;halsfläckad brunbagge;1367
253751;Phlebiopsis gigantea;pergamentsvamp;1367
216201;Orthosia miniosa;rödlätt sälgfly;1368
215450;Cynaeda dentalis;tandmott;1370
1758;Taraxacum maculigerum;fläckmaskros;1370
104028;Necrodes littoralis;kadaverbagge;1370
230795;Taraxacum interveniens;vägmaskros;1371
105463;Rhizophagus nitidulus;;1371
106188;Deporaus betulae;svart rullvivel;1371
5870;Russula gracillima;spädkremla;1371
213796;Phymatopus hecta;dvärgrotfjäril;1372
218934;Araneus sturmi;ruterspindel;1372
228777;Diploschistes scruposus;groplav;1372
228777;Diploschistes scruposus;groplav;1372
231378;Hieracium plicatum;rufsfibbla;1373
106576;Crypturgus subcribrosus;tajgadvärgborre;1373
215713;Entephria caesiata;grå blåbärsfältmätare;1374
215784;Perizoma albulata;vitstreckad fältmätare;1374
222546;Juncus triglumis;lapptåg;1374
230244;Umbilicaria proboscidea;snabellav;1374
103790;Plegaderus vulneratus;barrstumpbagge;1374
243775;Scathophaga stercoraria;;1374
230244;Umbilicaria proboscidea;snabellav;1374
5052;Mitrula paludosa;klubbmurkling;1374
229822;Pyrrhospora quernea;ekflamlav;1376
229822;Pyrrhospora quernea;ekflamlav;1376
1662;Viola collina;bergviol;1377
105192;Agriotes obscurus;mörk sädesknäppare;1377
104866;Atheta paracrassicornis;;1377
103178;Chelostoma florisomne;smörblommebi;1377
201161;Zygaena exulans;fjällbastardsvärmare;1378
222158;Pinus cembra;cembratall;1378
223126;Rosa virginiana;glansros;1378
5038;Meripilus giganteus;jätteticka;1378
215633;Comibaena bajularia;fläckig smaragdmätare;1379
103312;Cychrus caraboides;snäcklöpare;1379
105028;Geotrupes stercorarius;fälttordyvel;1379
104426;Acidota crenata;;1379
5205;Naucoria escharioides;blek alskräling;1379
224737;Schedonorus arundinaceus subsp. arundinaceus;vanlig rörsvingel;1381
648;Filago vulgaris;klotullört;1381
222156;Picea pungens;blågran;1382
2595;Cephaloziella divaricata;mikromossa;1382
215508;Nomophila noctuella;nattflymott;1384
4775;Lactarius subdulcis;sötriska;1384
230942;Taraxacum sublaeticolor;blackmaskros;1385
6028;Skeletocutis biguttulata;gärdselticka;1385
224185;Betula pendula × pubescens;hybridbjörk;1386
105388;Epuraea angustula;;1386
103221;Megachile willughbiella;stocktapetserarbi;1386
226419;Aradus depressus;;1387
230931;Taraxacum stenoschistum;drakmaskros;1387
228557;Chaenotheca brunneola;vednål;1387
259231;Lophodermium piceae;granskytte;1387
228557;Chaenotheca brunneola;vednål;1387
6391;Gloiothele citrina;gulskinn;1387
215767;Philereme vetulata;grå klaffmätare;1388
216099;Apamea illyria;skogsängsfly;1388
105071;Oryctes nasicornis;noshornsbagge;1388
223537;Zannichellia palustris var. palustris;småsärv;1389
222468;Eriophorum russeolum;rostull;1389
218555;Pholcus phalangioides;större dallerspindel;1389
228547;Cetraria ericetorum;smal islandslav;1389
103619;Hydroporus palustris;;1389
104578;Tachyporus chrysomelinus;;1389
228547;Cetraria ericetorum;smal islandslav;1389
215836;Eupithecia dodoneata;mindre ekmalmätare;1390
106510;Ceutorhynchus typhae;sömvivel;1390
104960;Leptusa ruficollis;;1390
2824;Plagiothecium laetum;vedsidenmossa;1391
215783;Perizoma blandiata;ögontröstsfältmätare;1392
1822;Physconia grisea;grynig dagglav;1393
1822;Physconia grisea;grynig dagglav;1393
1407;Rubus hartmanii;östgötabjörnbär;1395
220610;Tropaeolum majus;indiankrasse;1397
223547;Cicuta virosa var. virosa;vanlig sprängört;1397
105075;Platycerus caraboides;lundblåoxe;1399
106550;Polygraphus poligraphus;större dubbelögonbastborre;1400
226368;Plagiognathus arbustorum;;1401
216211;Pachetra sagittigera;kamsprötat lundfly;1401
105222;Trachys minutus;videpraktbagge;1402
2062;Skeletocutis brevispora;ulltickeporing;1402
6003043;Physcia aipolia;rosettlav;1403
102147;Aegomorphus clavipes;spindelbock;1403
6003043;Physcia aipolia;rosettlav;1403
5332;Panaeolina foenisecii;slåtterbroking;1403
215543;Abraxas grossulariata;krusbärsmätare;1404
1628;Ulmus laevis;vresalm;1404
221541;Myosotis decumbens;fjällförgätmigej;1404
1019;Marrubium vulgare;kransborre;1404
104959;Leptusa fumida;;1405
2563;Geocalyx graveolens;terpentinmossa;1408
106562;Pityogenes bidentatus;tvåtandad barkborre;1408
220943;Silene viscosa;klibbglim;1409
2270;Pohlia wahlenbergii;bäcknicka;1409
102660;Melitta leporina;lusernbi;1410
3360;Rhodocollybia maculata;fläcknagelskivling;1410
6009;Sistotrema confluens;taggticka;1410
5428;Phanerochaete sanguinea;rödvedsskinn;1410
227229;Abyssoninoe hibernica;krokborstmask;1411
103086;Hylaeus annulatus;ringcitronbi;1411
228546;Cetraria aculeata;hedlav;1412
228546;Cetraria aculeata;hedlav;1412
215860;Asthena albulata;snövit hasselmätare;1413
222876;Papaver lasiothrix;jättevallmo;1415
206451;Limnephilus sparsus;;1415
103751;Hydrobius fuscipes;;1415
3676;Cortinarius paleaceus;pelargonspindling;1415
6006943;Parasitus loricatus;;1416
5560;Plicatura nivea;algröppa;1417
106026;Chrysolina varians;mindre johannesörtsbagge;1418
226186;Adelphocoris lineolatus;;1419
2620;Pellia neesiana;ringpellia;1419
103313;Cicindela sylvatica;skogssandjägare;1420
101216;Protaetia marmorata;brun guldbagge;1420
3877;Diatrype disciformis;disknästing;1421
234522;Centrotus cornutus;hornstrit;1422
227389;Brada villosa;;1422
184;Bryoria bicolor;broktagel;1423
226033;Nemoura flexuosa;;1424
184;Bryoria bicolor;broktagel;1426
106205;Protapion apricans;ängsspetsvivel;1426
104071;Philonthus decorus;;1426
215583;Apocheima hispidaria;taggig vintermätare;1427
103369;Bembidion bruxellense;sjöstrandlöpare;1427
229420;Xanthoparmelia pulla;mörkbrun sköldlav;1428
229420;Xanthoparmelia pulla;mörkbrun sköldlav;1428
223826;Brassica rapa subsp. oleifera;rybs;1429
229122;Lecidea lapicida;molav/grå skivlav;1429
